,Unnamed: 0.1,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,hours_open,main_category
759,1536,523,FYrDVhdvV6wA0Ri7GggOrQ,McShane's Irish Pub,https://s3-media1.fl.yelpcdn.com/bphoto/3tCaiFdmmJx2Wm89j_U0KQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/mcshanes-irish-pub-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 434-0494,24.0,"['whiskeybars', 'irish_pubs']",3.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/3tCaiFdmmJx2Wm89j_U0KQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/-3NPe41IdKebq3PmFrudqA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0gg0MWOTd3plPVv4hTjyCg/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.229323019045,-83.6445240308263,REGULAR,"2203 Ellsworth Rd Ypsilanti, MI 48197",,,,"McShane's Irish Pub2203 Ellsworth Rd Ypsilanti, MI 48197","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,whiskeybars
760,1537,1647,,MD Bagel Fragel,,OPERATIONAL,,,315.0,bakery,4.6,,1.0,,42.2548996,-83.6894354,,"3500I Washtenaw Avenue, Ann Arbor",ChIJ521tp3muPIgR4bcRLb3EwVs,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '0630'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '0630'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '0630'}}]","['Monday: 6:30\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20092:30\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20092:30\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20092:30\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20092:30\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u20092:30\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u20092:30\u202fPM']","MD Bagel Fragel3500I Washtenaw Avenue, Ann Arbor","Grizzly Peak Brewing Company120 W Washington St Ste 1 Ann Arbor, MI 48104",86,,bakery
761,1540,99,,Med 1 Aesthetics | Ann Arbor,,OPERATIONAL,,,,,,,,,42.2581199,-83.6967284,,"3227 Washtenaw Avenue Suite G, 2nd Floor, Ann Arbor",ChIJyZah5hiwPIgRYjE089dtRy8,,,"Med 1 Aesthetics | Ann Arbor3227 Washtenaw Avenue Suite G, 2nd Floor, Ann Arbor","Frita Batidos117 W Washington St Ann Arbor, MI 48104",86,,
762,1541,1133,,Mediterrano,,OPERATIONAL,,,624.0,bar,4.5,,2.0,,42.245405,-83.7409756,,"2900 South State Street, Ann Arbor",ChIJCQ8meL-vPIgR1_6ncG0W1OQ,"[{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 12:00\u2009–\u20099:00\u202fPM', 'Sunday: Closed']","Mediterrano2900 South State Street, Ann Arbor","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,bar
763,1543,821,O_ufqxS06O4m_pRMOwcoSQ,Meijer,https://s3-media3.fl.yelpcdn.com/bphoto/d4dpInSpURv_1qBlOP7a8A/o.jpg,OPERATIONAL,https://www.yelp.com/biz/meijer-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 973-1200,73.0,"['grocery', 'bakeries', 'deptstores']",2.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/TKn9maC_btghfKQJOeG9Tw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Cz8WPlA9BCicLIlFlm2bTg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/i_wwETPPW2TTjRHsZF02Dg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.2333450317383,-83.6773223876953,REGULAR,"3825 Carpenter Rd Ypsilanti, MI 48197",,,,"Meijer3825 Carpenter Rd Ypsilanti, MI 48197","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,grocery
764,1544,683,qZrD929ZptZpzlN5DDJ8nA,Meijer,https://s3-media3.fl.yelpcdn.com/bphoto/wZh5S1vxm19QO-vG4peWzA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/meijer-ann-arbor-6?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 769-7800,41.0,"['grocery', 'deptstores', 'bakeries']",2.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/l7JzpxFENyXpvSyqVF5OlA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/GYLzj8dbXDaWBFWM1KUsNg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/QEKWo0th32YqUwDtZl51jw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.2399878,-83.7667557,REGULAR,"3145 Ann Arbor-Saline Rd Ann Arbor, MI 48103",,,,"Meijer3145 Ann Arbor-Saline Rd Ann Arbor, MI 48103","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,grocery
765,1545,736,1wGBzXKKsLaZn-o75gcavw,Meijer,https://s3-media2.fl.yelpcdn.com/bphoto/HBQZS8PtoGhlLRzbgf45cA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/meijer-ann-arbor-2?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 222-0300,60.0,"['grocery', 'bakeries', 'deptstores']",3.0,"['https://s3-media4.fl.yelpcdn.com/bphoto/JUjN5FKbcfnyhwWRbJNG3g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/zRGXoEb1x6U2NVoAPRahCA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/i_gxstk3qKpCnjIxC14WQQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.2855653,-83.8416674,REGULAR,"5645 Jackson Rd Ann Arbor, MI 48103",,,,"Meijer5645 Jackson Rd Ann Arbor, MI 48103","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,grocery
766,1546,122,,Meissner Inc,,OPERATIONAL,,,,,,,,,42.2911657,-83.6893075,,"1225 Bardstown Trail, Ann Arbor",ChIJDbVQE6WuPIgROpChyrNf3Rs,,,"Meissner Inc1225 Bardstown Trail, Ann Arbor","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,
767,1547,527,,Meli ali,,CLOSED_TEMPORARILY,,,,bar,,,,,42.2807135,-83.7426762,,Ann Arbor,ChIJAVrr99KvPIgRdVmo5z9vCFA,,,Meli aliAnn Arbor,"Frita Batidos117 W Washington St Ann Arbor, MI 48104",86,,bar
768,1550,496,xsYv21FiXYWd4YYjl3tKsg,Menchie's Frozen Yogurt,https://s3-media3.fl.yelpcdn.com/bphoto/duSU143LahCPR9l0gBpVgg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/menchies-frozen-yogurt-ann-arbor-3?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(248) 719-8691,49.0,"['desserts', 'icecream', 'customcakes']",3.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/duSU143LahCPR9l0gBpVgg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/p7nMEtYQgBk95VnB4UiN7g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/ri1AWwpx0NhwYIQecOaVqw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.240301,-83.769345,REGULAR,"3155 Ann Arbor Saline Rd Ste B Ann Arbor, MI 48103",,,,"Menchie's Frozen Yogurt3155 Ann Arbor Saline Rd Ste B Ann Arbor, MI 48103","Aventura216 E Washington St Ann Arbor, MI 48104",86,,desserts
769,1551,369,,Method Of Beauty,,OPERATIONAL,,,,,,,,,42.2562396,-83.6987398,,"3050 Washtenaw Ave Suite 205 Studio#23, Ann Arbor",ChIJTeXKV-SvPIgRmcy0bNfq4Zs,,,"Method Of Beauty3050 Washtenaw Ave Suite 205 Studio#23, Ann Arbor","Sava's216 S State St Ann Arbor, MI 48104",86,,
770,1552,24,POx95qk2B81CgXE15Mm58A,Metzger's German Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/nG7cODeuFY81NNpabU4nnQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/metzgers-german-restaurant-ann-arbor-4?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 668-8987,315.0,"['german', 'newamerican', 'seafood']",4.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/nG7cODeuFY81NNpabU4nnQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/T7HLAeJ5SbVVMhM5VfbI9w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/DnRANods8GeKLGA4jhsmWQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.293025,-83.839377,REGULAR,"305 N Zeeb Rd Ann Arbor, MI 48103",,,,"Metzger's German Restaurant305 N Zeeb Rd Ann Arbor, MI 48103","Sava's216 S State St Ann Arbor, MI 48104",86,,german
771,1553,542,BQPDZsjHbScm_mP7pTTB3Q,Mi Zarape Mexican Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/iBynbrjAKQe9ctjXHG46IA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/mi-zarape-mexican-restaurant-saline-2?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 470-6638,100.0,['mexican'],3.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/GTO1gu9Bw5EGR5ZmZIjXXQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/uYB8cLooulDK-V3Ll7vWaQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/A9ZZQqHAbyb9U1hCzGRz-g/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.184422,-83.737735,REGULAR,"7025 E Michigan Ave Saline, MI 48176",,,,"Mi Zarape Mexican Restaurant7025 E Michigan Ave Saline, MI 48176","Sava's216 S State St Ann Arbor, MI 48104",86,,mexican
772,1558,351,,Michigan Center for Cosmetic Services,,OPERATIONAL,,,,,,,,,42.2546201,-83.6973245,,"2260 South Huron Parkway, Ann Arbor",ChIJ0cC1OyKvPIgRtk4dVuLpKvk,,,"Michigan Center for Cosmetic Services2260 South Huron Parkway, Ann Arbor","Aventura216 E Washington St Ann Arbor, MI 48104",86,,
773,1559,481,,Michigan Creamery,,OPERATIONAL,,,479.0,cafe,4.6,,1.0,,42.279153,-83.741058,,"302 South State Street, Ann Arbor",ChIJXWBKg0CuPIgRwvFHVV5XokU,"[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1300'}}]","['Monday: 2:00\u2009–\u200910:30\u202fPM', 'Tuesday: 2:00\u2009–\u200910:30\u202fPM', 'Wednesday: 2:00\u2009–\u200910:30\u202fPM', 'Thursday: 2:00\u2009–\u200910:30\u202fPM', 'Friday: 1:00\u2009–\u200911:00\u202fPM', 'Saturday: 1:00\u2009–\u200911:00\u202fPM', 'Sunday: 1:00\u2009–\u200910:30\u202fPM']","Michigan Creamery302 South State Street, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,cafe
774,1562,64,,Michigan Islamic Academy,,OPERATIONAL,,,71.0,secondary_school,4.8,,,,42.3014788,-83.7146654,,"2301 Plymouth Road, Ann Arbor",ChIJoTX09ymsPIgRyw9XKOnanvA,"[{'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1530'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1435'}, 'open': {'day': 5, 'time': '0820'}}]","['Monday: 8:30\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 8:20\u202fAM\u2009–\u20092:35\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Michigan Islamic Academy2301 Plymouth Road, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,secondary_school
775,1565,883,,Michigan Medicine University of Michigan -Cardiology,,OPERATIONAL,,,1.0,hospital,5.0,,,,42.2826747,-83.7310177,,"1425 East Ann Street, Ann Arbor",ChIJ0YtAjWiuPIgRmxfDH2-Pxz8,,,"Michigan Medicine University of Michigan -Cardiology1425 East Ann Street, Ann Arbor","Frita Batidos117 W Washington St Ann Arbor, MI 48104",86,,hospital
776,1571,528,,Michigan Theater,,OPERATIONAL,,,1684.0,movie_theater,4.7,,,,42.2795292,-83.7417545,,"603 East Liberty Street, Ann Arbor",ChIJvTb1cD-uPIgR7ZVG88qqzl8,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1530'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1300'}}]","['Monday: 4:00\u2009–\u200910:00\u202fPM', 'Tuesday: 4:00\u2009–\u200910:00\u202fPM', 'Wednesday: Closed', 'Thursday: 4:00\u2009–\u200910:00\u202fPM', 'Friday: 3:30\u2009–\u200911:30\u202fPM', 'Saturday: 1:00\u2009–\u200911:30\u202fPM', 'Sunday: 1:00\u2009–\u200910:00\u202fPM']","Michigan Theater603 East Liberty Street, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,movie_theater
777,1574,79,,Midnight Karaoke,,OPERATIONAL,,,,,,,,,42.3038585,-83.7060812,,"2767 Plymouth Road, Ann Arbor",ChIJeRsx8yasPIgRQj9fJh43xRg,,,"Midnight Karaoke2767 Plymouth Road, Ann Arbor","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,
778,1576,259,,Mighty Good Coffee Roasting Company,,OPERATIONAL,,,292.0,cafe,4.5,,,,42.2829447,-83.7485904,,"217 North Main Street, Ann Arbor",ChIJ4cOBKBauPIgRqqg4yc1iFv4,"[{'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']","Mighty Good Coffee Roasting Company217 North Main Street, Ann Arbor","Sava's216 S State St Ann Arbor, MI 48104",86,,cafe
779,1580,265,,Miki Japanese Restaurant,,OPERATIONAL,,,503.0,restaurant,4.4,,2.0,,42.281174,-83.751231,,"106 South 1st Street, Ann Arbor",ChIJHQkmOj2uPIgReQEigT4l9kU,"[{'close': {'day': 0, 'time': '2115'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '2215'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '2215'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '2215'}, 'open': {'day': 6, 'time': '1630'}}]","['Monday: Closed', 'Tuesday: 4:30\u2009–\u20099:30\u202fPM', 'Wednesday: 4:30\u2009–\u20099:30\u202fPM', 'Thursday: 4:30\u2009–\u200910:15\u202fPM', 'Friday: 4:30\u2009–\u200910:15\u202fPM', 'Saturday: 4:30\u2009–\u200910:15\u202fPM', 'Sunday: 4:00\u2009–\u20099:15\u202fPM']","Miki Japanese Restaurant106 South 1st Street, Ann Arbor","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,restaurant
780,1584,41,,Mill Creek Townhomes,,OPERATIONAL,,,,,,,,,42.2407541,-83.715055,,"3180 Chelsea Cir, Ann Arbor",ChIJixrNhHWvPIgRR5MwUvVtk74,,,"Mill Creek Townhomes3180 Chelsea Cir, Ann Arbor","Mill Creek Townhomes3180 Chelsea Circle, Ann Arbor",97,,
781,1588,361,,Millionaire Aesthetics,,OPERATIONAL,,,,,,,,,42.2819171,-83.7528674,,"416 West Huron Street #6, Ann Arbor",ChIJc1jqh1avPIgRpBlRndQW95c,,,"Millionaire Aesthetics416 West Huron Street #6, Ann Arbor","eat1906 Packard St Ann Arbor, MI 48104",86,,
782,1589,262,,Mindo Chocolate Makers Shop,,OPERATIONAL,,,18.0,cafe,5.0,,,,42.2826347,-83.7469515,,"206 North 4th Avenue, Ann Arbor",ChIJx21WNDevPIgR5OasDOXQ8fA,"[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']","Mindo Chocolate Makers Shop206 North 4th Avenue, Ann Arbor","eat1906 Packard St Ann Arbor, MI 48104",86,,cafe
783,1590,297,79HDXRRjngoDqJ4re5kd5w,Miny's Mexican Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/IzlIP8oew9WFduxY3wiT6A/o.jpg,OPERATIONAL,https://www.yelp.com/biz/minys-mexican-restaurant-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 434-0857,146.0,['tacos'],4.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/IzlIP8oew9WFduxY3wiT6A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/BCtajfW0fKRHZzOVrwkyqA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/16RRwJtjPtMSgSnI4GtQpg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.25061,-83.65686,REGULAR,"2866 Washtenaw Rd Ypsilanti, MI 48197",,,,"Miny's Mexican Restaurant2866 Washtenaw Rd Ypsilanti, MI 48197","Sava's216 S State St Ann Arbor, MI 48104",86,,tacos
784,1591,832,,Misfit Society Coffee Club,,OPERATIONAL,,,20.0,cafe,4.6,,,,42.2744223,-83.7354745,,"615 East University Avenue, Ann Arbor",ChIJ5yhIJuGvPIgR87QqUtTkCbw,"[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20096:00\u202fPM']","Misfit Society Coffee Club615 East University Avenue, Ann Arbor","Misfit Society Coffee Club615 E University Ave Ann Arbor, MI 48104",87,,cafe
