,Unnamed: 0.1,index,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours_x,business_hours_text_x,business_hours_y,business_hours_text_y,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
1693,1693,1693,1825,,Galveston Luxury Vacation Rentals/ Heaven on Bay,,OPERATIONAL,,,21.0,travel_agency,5.0,,,,29.1091723,-95.1013903,,"26122 Bay Breeze Drive, Galveston",ChIJga4bShV3QIYRBCwxFIEK6Co,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']","[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']",,,"Galveston Luxury Vacation Rentals/ Heaven on Bay26122 Bay Breeze Drive, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.1013903 29.1091723),
1694,1694,1694,1826,,Pointe West Resorts By AB Sea Resorts,,OPERATIONAL,,,7.0,lodging,4.9,,,,29.0994206,-95.1018568,,"4231 Grassy Pointe Drive, Galveston",ChIJGfxM8Qd3QIYRmkx8hgCJopM,,,,,,,"Pointe West Resorts By AB Sea Resorts4231 Grassy Pointe Drive, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.1018568 29.0994206),
1695,1695,1695,1827,,Galveston Beach Condo,,CLOSED_TEMPORARILY,,,2.0,real_estate_agency,4.5,,,,29.1023941,-95.0980245,,"4161 Pointe West Drive, Galveston",ChIJ86VfT6Z3QIYRnCLv2iTasm4,,,,,,,"Galveston Beach Condo4161 Pointe West Drive, Galveston","Pointe West Beach Club4161 Pointe West Drive, Galveston",87,POINT (-95.0980245 29.1023941),
1696,1696,1696,1828,,Bay Front Escape,,OPERATIONAL,,,3.0,real_estate_agency,4.7,,,,29.099181,-95.1075221,,"26731 Baywater Drive, Galveston",ChIJaYTn0ZViP4YRq4GaNfThV6o,,,,,,,"Bay Front Escape26731 Baywater Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.1075221 29.099181),
1697,1697,1697,1829,,Arthur's Beach & Bay Vacation Rentals,,OPERATIONAL,,,26.0,real_estate_agency,4.8,,,,29.102259,-95.1055512,,"26570 Baywater Drive, Galveston",ChIJ66b-wgh3QIYRIFLS7Kzogkc,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Arthur's Beach & Bay Vacation Rentals26570 Baywater Drive, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.1055512 29.102259),
1698,1698,1698,1830,,Pointe West Beach Club,,OPERATIONAL,,,257.0,point_of_interest,4.5,,,,29.1023941,-95.0980245,,"4161 Pointe West Drive, Galveston",ChIJn8BYT6Z3QIYRR-Gz0cJbak4,"[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']","[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']",,,"Pointe West Beach Club4161 Pointe West Drive, Galveston","Galveston Beach Condo4161 Pointe West Drive, Galveston",87,POINT (-95.0980245 29.1023941),
1699,1699,1699,1831,,POA of Pointe West,,OPERATIONAL,,,1.0,lodging,1.0,,,,29.1023941,-95.0980245,,"4161 Pointe West Drive, Galveston",ChIJn8BYT6Z3QIYRicFOkco1IoE,,,,,,,"POA of Pointe West4161 Pointe West Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0980245 29.1023941),
1700,1700,1700,1832,,Beach Rental,,OPERATIONAL,,,3.0,travel_agency,5.0,,,,29.1029924,-95.0979168,,"4131 Pointe West Drive, Galveston",ChIJvWSfRqZ3QIYRcfqqp65LH2Q,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Beach Rental4131 Pointe West Drive, Galveston","Landry's Prime Seafood & Steaks5310 Seawall Blvd Galveston, TX 77551",86,POINT (-95.0979168 29.1029924),
1701,1701,1701,1833,,Waterhouse at Pointe West Residence II,,OPERATIONAL,,,,lodging,,,,,29.10016,-95.1076147,,"26710 Baywater Drive, Galveston",ChIJAxFjjJd3QIYRmKQs1FIvgl8,,,,,,,"Waterhouse at Pointe West Residence II26710 Baywater Drive, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.1076147 29.10016),
1702,1702,1702,1834,,Beach & Bay Getaway,,OPERATIONAL,,,2.0,lodging,4.5,,,,29.0949966,-95.1098376,,Galveston,ChIJR9armRJ3QIYROrjn2FYDttQ,,,,,,,Beach & Bay GetawayGalveston,"Diamond Beach Vacation Rentals10327 Termini San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.1098376 29.0949966),
1703,1703,1703,1835,,Buddy's Baywater,,OPERATIONAL,,,,point_of_interest,,,,,29.1013433,-95.1061745,,"26560 Baywater Drive, Galveston",ChIJ___zlwh3QIYR4oc5UyM2f30,,,,,,,"Buddy's Baywater26560 Baywater Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.1061745 29.1013433),
1704,1704,1704,1836,,PointeWest.Rentals,,OPERATIONAL,,,2.0,real_estate_agency,4.5,,,,29.094734,-95.1102091,,"4150 Green Heron Drive, Galveston",ChIJK2ot1553QIYRSQ92vWsPevA,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"PointeWest.Rentals4150 Green Heron Drive, Galveston","pointe west beach rental4154 Green Heron Drive, Galveston",91,POINT (-95.1102091 29.094734),
1705,1705,1705,1837,,Sunset Siesta,,OPERATIONAL,,,13.0,lodging,4.3,,,,29.0946618,-95.110306,,"27030 Estuary Drive #202, Galveston",ChIJTX18cjR3QIYRX3uKBfZB5A0,,,,,,,"Sunset Siesta27030 Estuary Drive #202, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.110306 29.0946618),
1706,1706,1706,1838,,Quick Escape,,OPERATIONAL,,,,lodging,,,,,29.1017748,-95.103994,,"26540 Mangrove Drive # 202, Galveston",ChIJy6K5kaZ3QIYRe7xta0fWUpE,,,,,,,"Quick Escape26540 Mangrove Drive # 202, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.103994 29.1017748),
1707,1707,1707,1839,,Bayview Beauty - BOTWG,,OPERATIONAL,,,,real_estate_agency,,,,,29.101981,-95.1044768,,"26540 Mangrove Drive, Galveston",ChIJU_WjN9R3QIYRBEzv41A2Xy8,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Bayview Beauty - BOTWG26540 Mangrove Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.1044768 29.101981),
1708,1708,1708,1840,,Calypso Cottage,,CLOSED_TEMPORARILY,,,,lodging,,,,,29.101981,-95.1044768,,"26540 Mangrove Drive, Galveston",ChIJM0UuM_J3QIYRexw_13oxbb0,,,,,,,"Calypso Cottage26540 Mangrove Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.1044768 29.101981),
1709,1709,1709,1841,,Premium Oil Corporation,,OPERATIONAL,,,,point_of_interest,,,,,29.0998815,-95.100729,,"26471 Cat Tail Drive, Galveston",ChIJVVWxD6h3QIYRzcKFCw68VQU,,,,,,,"Premium Oil Corporation26471 Cat Tail Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.100729 29.0998815),
1710,1710,1710,1842,,Annie Lee - BOTWG,,OPERATIONAL,,,,real_estate_agency,,,,,29.1003846,-95.1000791,,"26421 Cat Tail Drive, Galveston",ChIJHaQlv2d3QIYR2xoqQPpx0p4,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Annie Lee - BOTWG26421 Cat Tail Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.1000791 29.1003846),
1711,1711,1711,1843,,San Luis Bridge Toll Plaza,,OPERATIONAL,,,45.0,point_of_interest,4.2,,,,29.0921173,-95.1116782,,"Unnamed Road, Galveston",ChIJT5rWy0V3QIYRVx5LnnSY3Jk,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"San Luis Bridge Toll PlazaUnnamed Road, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.1116782 29.0921173),
1712,1712,1712,1844,,SeaPoint,,OPERATIONAL,,,2.0,lodging,5.0,,,,29.1008467,-95.099051,,"26411 Cat Tail Drive Unit 102, Galveston",ChIJTbz9O0J3QIYR1cXG_6oGYA8,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"SeaPoint26411 Cat Tail Drive Unit 102, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.099051 29.1008467),
1713,1713,1713,1845,,Beach Villa Pointe West Resort,,OPERATIONAL,,,1.0,real_estate_agency,4.0,,,,29.1020683,-95.0986334,,"4221 Pointe West Drive, Galveston",ChIJFy-Y2ml3QIYROQk4XnQHxpw,"[{'close': {'day': 0, 'time': '1630'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1130'}}]","['Monday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20094:30\u202fPM']","[{'close': {'day': 0, 'time': '1630'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1130'}}]","['Monday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20094:30\u202fPM']",,,"Beach Villa Pointe West Resort4221 Pointe West Drive, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-95.0986334 29.1020683),
1714,1714,1714,1846,,Sunset Beach Retreat,,OPERATIONAL,,,1.0,travel_agency,5.0,,,,29.1020683,-95.0986334,,"4221 Pointe West Drive, Galveston",ChIJwwI-SqZ3QIYRfm5oEUWISE8,,,,,,,"Sunset Beach Retreat4221 Pointe West Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0986334 29.1020683),
1715,1715,1715,1847,,Bella Vita - BOTWG,,OPERATIONAL,,,,real_estate_agency,,,,,29.1017618,-95.0983486,,"4211 Pointe West Drive, Galveston",ChIJ0-lNWZh3QIYR1Er0GBVLiKk,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Bella Vita - BOTWG4211 Pointe West Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0983486 29.1017618),
1716,1716,1716,1848,,Pointe West Vacation,,OPERATIONAL,,,78.0,real_estate_agency,4.9,,,,29.1018423,-95.0982701,,"4211 Pointe West Drive UNIT 103, Galveston",ChIJDSRfvD93QIYRpl2ckAW9G9g,"[{'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20094:00\u202fPM']","[{'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20094:00\u202fPM']",,,"Pointe West Vacation4211 Pointe West Drive UNIT 103, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-95.0982701 29.1018423),
1717,1717,1717,1849,,Chateau Del Mar,,OPERATIONAL,,,1.0,point_of_interest,5.0,,,,29.1023941,-95.0980245,,"4161 Pointe West Drive, Galveston",ChIJvWSfRqZ3QIYRKAFkvoOGR88,,,,,,,"Chateau Del Mar4161 Pointe West Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0980245 29.1023941),
1718,1718,1718,1850,,Best of the West Galveston,,OPERATIONAL,,,19.0,real_estate_agency,4.2,,,,29.1023679,-95.097901,,"4161 Pointe West Drive, Galveston",ChIJPQ_bbO93QIYRAgpu_qytO6M,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Best of the West Galveston4161 Pointe West Drive, Galveston","Lupita2314 45th St Galveston, TX 77550",86,POINT (-95.097901 29.1023679),
1719,1719,1719,1851,,Arthur's Beachfront Bliss,,OPERATIONAL,,,2.0,lodging,5.0,,,,29.1022569,-95.0974085,,"4151 Pointe West Drive #201, Galveston",ChIJAWO_B793QIYRf2oQJNuOJUM,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Arthur's Beachfront Bliss4151 Pointe West Drive #201, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-95.0974085 29.1022569),
1720,1720,1720,1852,,Safari Beach,,OPERATIONAL,,,2.0,lodging,5.0,,,,29.1022569,-95.0974085,,"4151 Pointe West Drive UNIT 202, Galveston",ChIJC8DwWRR3QIYRXzsmSaGZ7Mk,,,,,,,"Safari Beach4151 Pointe West Drive UNIT 202, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0974085 29.1022569),
1721,1721,1721,1853,,Beachfront Paradise - BOTWG,,OPERATIONAL,,,,real_estate_agency,,,,,29.1022958,-95.0974127,,"4151 Pointe West Drive, Galveston",ChIJGXmKpLp3QIYRdDgyDzxZw4w,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Beachfront Paradise - BOTWG4151 Pointe West Drive, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-95.0974127 29.1022958),
1722,1722,1722,1854,,On Pointe,,OPERATIONAL,,,10.0,lodging,4.5,,,,29.103279,-95.0981641,,"4121 Pointe West Drive, Galveston",ChIJjzGxWaZ3QIYRuHkRDjT3FEk,,,,,,,"On Pointe4121 Pointe West Drive, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-95.0981641 29.103279),
1723,1723,1723,1855,,A Great Escape,,CLOSED_TEMPORARILY,,,,lodging,,,,,29.102749,-95.0974127,,"4141 Pointe West Drive, Galveston",ChIJhZd1_3d3QIYRjkfACtunauI,,,,,,,"A Great Escape4141 Pointe West Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0974127 29.102749),
