,Name,place_id,Address,Coordinates,business_status,types,delivery,dine_in,takeout,price_level,rating,user_ratings_total,serves_breakfast,serves_brunch,serves_lunch,serves_dinner,serves_vegetarian_food,serves_beer,serves_wine,category,business_hours_x,business_hours_text_x,business_hours_y,business_hours_text_y
718,Brick House Tavern + Tap,ChIJDzxfRoaeP4YR23xP-kT3wi0,"3502A Seawall Boulevard, Galveston","{'lat': 29.2817539, 'lng': -94.8011578}",OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.0,3097.0,,,,,,,,bar,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fAM']","[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fAM']"
719,Mr. C's Dugout @Galveston College,ChIJD7r3shqfP4YR7TnLtA6c_j0,"Student Center, 4015 Avenue Q, Galveston","{'lat': 29.28471100000001, 'lng': -94.807822}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,3.0,2.0,,,,,,,,restaurant,"[{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20091:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","[{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20091:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
720,Tropical Treats,ChIJPXO2moGeP4YRMpjW1YYp4XU,"4117 Avenue S, Galveston","{'lat': 29.281183, 'lng': -94.8087881}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.6,37.0,,,,,,,,restaurant,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
721,T,ChIJMaxmPFSdP4YRt8MKsQMMrbw,"4328 Avenue R, Galveston","{'lat': 29.2825464, 'lng': -94.8120747}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,restaurant,,,,
722,The Gumbo Diner,ChIJEafzaoaeP4YRhrtcKI4-4BM,"3602 Seawall Boulevard, Galveston","{'lat': 29.2811811, 'lng': -94.8018983}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.4,3842.0,,,,,,,,restaurant,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']"
723,Gloria's Lounge,ChIJIV51uYGeP4YRZmF-6xKzIg0,"4126 Avenue S, Galveston","{'lat': 29.2814789, 'lng': -94.80905299999999}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,1.0,4.2,112.0,,,,,,,,bar,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']","[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']"
724,Hurricane II,ChIJ__-614CeP4YRJaxejin3ZVY,"2414 39th Street, Galveston","{'lat': 29.2825225, 'lng': -94.80587779999999}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,1.0,4.1,93.0,,,,,,,,bar,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']","[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']"
725,Bar 43,ChIJoTRz2r-fP4YR1iqU1JgoHNg,"4302 Avenue S, Galveston","{'lat': 29.280981, 'lng': -94.8106837}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,,4.9,73.0,,,,,,,,bar,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']","[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']"
726,Southbound Bar,ChIJx_V2h_efP4YRoCX3vTSg3sc,"4301 Avenue S, Galveston","{'lat': 29.2806908, 'lng': -94.8105753}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,,5.0,16.0,,,,,,,,bar,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']","[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']"
727,Redfish Pool Bar,ChIJY_wgnIaeP4YROx9WiQAL3oQ,"3788 Seawall Boulevard, Galveston","{'lat': 29.2798569, 'lng': -94.8037861}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,,2.9,7.0,,,,,,,,bar,,,,
728,Gaido's Seaside Inn,ChIJRdFgmoaeP4YRWDAkjvUwjMI,"3700 Seawall Boulevard, Galveston","{'lat': 29.280281, 'lng': -94.80366509999999}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,4.1,1462.0,,,,,,,,lodging,,,,
729,Commodore on the beach,ChIJF7PrYoaeP4YRTFrYl26WJRs,"37th Street, Galveston","{'lat': 29.2805956, 'lng': -94.8026424}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,3.1,1364.0,,,,,,,,lodging,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
730,Galveston College,ChIJvTkeiICeP4YRMy-1by2TXZY,"4015 Avenue Q, Galveston","{'lat': 29.2840785, 'lng': -94.8084945}",OPERATIONAL,"['university', 'point_of_interest', 'establishment']",,,,,4.4,65.0,,,,,,,,university,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
731,David Glenn Hunt Memorial Library,ChIJDaHsd4CeP4YRwZUrLWxFSsw,"4015 Avenue Q, Galveston","{'lat': 29.28471100000001, 'lng': -94.807822}",OPERATIONAL,"['library', 'point_of_interest', 'establishment']",,,,,5.0,3.0,,,,,,,,library,"[{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1200'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']","[{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1200'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']"
732,Four Seasons On The Gulf,ChIJN1Ub7YOeP4YRJITYvX4RwTY,"4000 Seawall Boulevard, Galveston","{'lat': 29.2786186, 'lng': -94.8059365}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,4.2,500.0,,,,,,,,lodging,"[{'close': {'day': 0, 'time': '1300'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: Closed', 'Thursday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20091:00\u202fPM']","[{'close': {'day': 0, 'time': '1300'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: Closed', 'Thursday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20091:00\u202fPM']"
733,Crescent Electric Co,ChIJc8Bfm4GeP4YRXeYYN6IBbp0,"4113 Avenue S, Galveston","{'lat': 29.2811206, 'lng': -94.80859919999999}",OPERATIONAL,"['electrician', 'point_of_interest', 'establishment']",,,,,5.0,2.0,,,,,,,,electrician,,,,
