order,Name,Address,Coordinates,lats,longs,euc_diff
1415,Queen's Bar-B-Que,"3428 Avenue S, Galveston",POINT (-94.8011997 29.2834997),29.2834997,-94.8011997,0.05826524905247582
1416,Beerfoot Beach Bar,"2816 Avenue R 1/2, Galveston",POINT (-94.7942047 29.2863254),29.2863254,-94.7942047,0.057070445405961234
1417,SideYard,"3204 Seawall Boulevard Suite D, Galveston",POINT (-94.7980166 29.2837156),29.2837156,-94.7980166,0.058647149192592236
1418,Tiki Bar,"3204 Seawall Boulevard Suite B, Galveston",POINT (-94.79797359999999 29.28360619999999),29.28360619999999,-94.79797359999999,0.058763202938364345
1419,Taqueria el muchacho Alegre,"3428 Seawall Boulevard, Galveston",POINT (-94.8006291 29.2820083),29.2820083,-94.8006291,0.0598295748234454
1420,Woody's,"2926 Seawall Boulevard, Galveston",POINT (-94.79550499999999 29.2852691),29.2852691,-94.79550499999999,0.057731818709382335
1421,Drip,"3204 Seawall Boulevard, Galveston",POINT (-94.7981973 29.28366229999999),29.28366229999999,-94.7981973,0.05866101522495838
1422,The Poop Deck,"2928 Seawall Boulevard, Galveston",POINT (-94.7955743 29.2852319),29.2852319,-94.7955743,0.05774977200511977
1423,Island time beach bar,"3102 Seawall Boulevard, Galveston",POINT (-94.7971187 29.2842203),29.2842203,-94.7971187,0.058353713757857244
1424,Squeeze,"3204 Seawall Boulevard c, Galveston",POINT (-94.79804250000001 29.2837569),29.2837569,-94.79804250000001,0.058601280565540245
1425,Rum Shack,"3204 Seawall Boulevard Suite E, Galveston",POINT (-94.7979948 29.28359039999999),29.28359039999999,-94.7979948,0.0587741191247477
1426,"Country Inn & Suites by Radisson, Galveston Beach, TX","2818 Avenue R 1/2, Galveston",POINT (-94.7944754 29.2863422),29.2863422,-94.7944754,0.056977549254903746
1427,Beach Tree Motel,"3126 Avenue S, Galveston",POINT (-94.7976792 29.2845773),29.2845773,-94.7976792,0.05787942761007624
1428,Knights Inn Galveston,"3008 Seawall Boulevard, Galveston",POINT (-94.79608499999999 29.2848325),29.2848325,-94.79608499999999,0.05800651313902478
1429,Ohana Surf & Skate,"2814 Avenue R 1/2, Galveston",POINT (-94.79404319999999 29.2862924),29.2862924,-94.79404319999999,0.05714841027589496
1430,Ocean Inn,"3028 Seawall Boulevard, Galveston",POINT (-94.7966232 29.2847003),29.2847003,-94.7966232,0.05800331556812176
1431,Galveston Artillery Club,"3102 Avenue O, Galveston",POINT (-94.7997115 29.2917957),29.2917957,-94.7997115,0.050391507232553825
1432,"LEWIS DESIGN GROUP, PLLC","2928 Bernardo De Galvez Avenue, Galveston",POINT (-94.7971955 29.2902709),29.2902709,-94.7971955,0.05246355672272958
1433,"Behrens Residential Elevators and Lifts, LLC.","2902 Avenue R 1/2, Galveston",POINT (-94.79506800000001 29.2861522),29.2861522,-94.79506800000001,0.05699643537254227
1434,Galveston Parks & Recreation,"2222 28th Street, Galveston",POINT (-94.7935725 29.2872666),29.2872666,-94.7935725,0.056355975695579145
1435,"Raymond Banks Construction, LLC.","3028 Avenue Q, Galveston",POINT (-94.7978028 29.2882004),29.2882004,-94.7978028,0.05432343228546116
1436,Hair on Q,"3124 Avenue Q, Galveston",POINT (-94.7988474 29.2879998),29.2879998,-94.7988474,0.05428440854413517
1437,Asbestos Control of Texas Inc,"3228 Bernardo De Galvez Avenue, Galveston",POINT (-94.8006407 29.28936829999999),29.28936829999999,-94.8006407,0.052582636408865666
1438,Island Famous,"3204 Seawall Boulevard, Galveston",POINT (-94.7980661 29.28372379999999),29.28372379999999,-94.7980661,0.058628606761938956
1439,Glow Galveston Custom Airbrush Tanning Boutique,"3512 Avenue P 1/2, Galveston",POINT (-94.8033706 29.2877048),29.2877048,-94.8033706,0.05378726129044468
1440,Dr. Sonia Magruder Galveston Orthodontics,"3310 Avenue O, Galveston",POINT (-94.801904 29.2909595),29.2909595,-94.801904,0.05079124311472496
1441,The Texas Veneer Dentist,"3314 Avenue O, Galveston",POINT (-94.8020483 29.2909395),29.2909395,-94.8020483,0.05078669703088195
1442,Magruder Family & Cosmetic Dentistry - Orthodontics,"3314 Avenue O, Galveston",POINT (-94.8020445 29.290952),29.290952,-94.8020445,0.050775005837731486
1443,Galveston Garden Club,"3427 Avenue O, Galveston",POINT (-94.80341279999999 29.2901764),29.2901764,-94.80341279999999,0.051332757669012796
1444,Allen Painting and Sandblasting,"1504 33rd Street #6829, Galveston",POINT (-94.80174219999999 29.2924607),29.2924607,-94.80174219999999,0.04934094562321256
1445,Flip Flop Inn,"3312 Avenue P 1/2, Galveston",POINT (-94.801064 29.2883611),29.2883611,-94.801064,0.053495844158100735
1446,Lone Star Geotech Services,"1801 31st Street, Galveston",POINT (-94.79898349999999 29.29040359999999),29.29040359999999,-94.79898349999999,0.05190895773327143
1447,Bryan Manuele,"2728 Avenue Q, Galveston",POINT (-94.7943433 29.2891061),29.2891061,-94.7943433,0.05437014686340258
1448,McGuire-Dent Recreation Center at Menard Park,"2222 28th Street, Galveston",POINT (-94.7933005 29.2873496),29.2873496,-94.7933005,0.0563593070100159
1449,Citgo,"3428 Seawall Boulevard, Galveston",POINT (-94.80067129999999 29.2819128),29.2819128,-94.80067129999999,0.05991681635988472
1450,Content and Solutions,"3218 Avenue Q 1/2, Galveston",POINT (-94.7994771 29.2867996),29.2867996,-94.7994771,0.0553280946517414
1451,AquaBella Townhomes,"3028 Seawall Boulevard, Galveston",POINT (-94.7965504 29.2847932),29.2847932,-94.7965504,0.057930630053205236
1452,Dolphin World Inc,"2902 Seawall Boulevard, Galveston",POINT (-94.79519700000002 29.2855919),29.2855919,-94.79519700000002,0.05750146537996921
1453,"Darnell D. Morgan, PAC",Galveston,POINT (-94.7975228 29.288366),29.288366,-94.7975228,0.054228846786222945
1454,Creative Combinations,"3202 Avenue Q, Galveston",POINT (-94.7993841 29.2878998),29.2878998,-94.7993841,0.05426945534672744
1455,Kane Personal Injury,"2912 Avenue Q 1/2, Galveston",POINT (-94.7959236 29.2877951),29.2877951,-94.7959236,0.05518443372334648
1456,Born Again Renovations,"3215 Avenue R, Galveston",POINT (-94.7989494 29.2856344),29.2856344,-94.7989494,0.05657586536611174
1457,Wright by the Sea,"2223 33rd Street, Galveston",POINT (-94.7998691 29.285761),29.285761,-94.7998691,0.05627071620183311
1458,Winston Foster - Galveston Realtor,"3320 Avenue Q, Galveston",POINT (-94.8010228 29.28754609999999),29.28754609999999,-94.8010228,0.0543054011327939
1459,Sea Cove,"2827 Avenue Q Unit A, Galveston",POINT (-94.79543749999999 29.2884779),29.2884779,-94.79543749999999,0.054658326799124496
1460,101 Mobility of South Houston,"2902 Avenue R, Galveston",POINT (-94.7952626 29.2869471),29.2869471,-94.7952626,0.056178552170697636
1461,Creations & Designs,"2905 Avenue R, Galveston",POINT (-94.7952789 29.286587),29.286587,-94.7952789,0.05652081406438414
1462,Frazier Painting Company,"9800 Avenue S # Q, Galveston",POINT (-94.8013591 29.2871147),29.2871147,-94.8013591,0.05467288560109466
1463,33rd Street Group,"1823 33rd Street, Galveston",POINT (-94.80103869999999 29.2892319),29.2892319,-94.80103869999999,0.052643515818380164
1464,The Coral Bungalow,"3116 Avenue S, Galveston",POINT (-94.7973509 29.2845664),29.2845664,-94.7973509,0.057963735381243504
1465,Roomers House,"3106 Avenue S, Galveston",POINT (-94.7970986 29.2846145),29.2846145,-94.7970986,0.057974761610034994
1466,Ready Set Go,"2902 Seawall Boulevard, Galveston",POINT (-94.79488669999999 29.2857126),29.2857126,-94.79488669999999,0.05746874557712752
1467,7 Days Food Store,"3428 Seawall Boulevard, Galveston",POINT (-94.80056549999999 29.2820312),29.2820312,-94.80056549999999,0.05981753589354662
1468,Gulf Meditation,Galveston,POINT (-94.7935665 29.2851532),29.2851532,-94.7935665,0.05837680448022056
1469,Porretto Beach 26th & Seawall Boulevard,"2601 Seawall Boulevard, Galveston",POINT (-94.7915254 29.28754929999999),29.28754929999999,-94.7915254,0.056738386002210886
1470,Life by the sea,"2811 1/2 Avenue Q 1/2 R, Galveston",POINT (-94.7945755 29.2877027),29.2877027,-94.7945755,0.05564463206267648
1471,Americas Best Value Inn,"3008 Seawall Boulevard, Galveston",POINT (-94.7961098 29.2847884),29.2847884,-94.7961098,0.058043067745381906
1472,Cottage de Galvez,"2802 Bernardo De Galvez Avenue, Galveston",POINT (-94.79533400000001 29.2907562),29.2907562,-94.79533400000001,0.05250202592076229
1473,"Holiday Inn Express & Suites Galveston Beach, an IHG Hotel","3228 Seawall Boulevard, Galveston",POINT (-94.79856 29.28343),29.28343,-94.79856,0.058813356922634154
1474,coronado palms Coastal Cottage,"3530 Avenue S, Galveston",POINT (-94.80245970000001 29.2832625),29.2832625,-94.80245970000001,0.058312032050852586
1475,Blue Beach House,"3520 Avenue S, Galveston",POINT (-94.80180179999999 29.2824626),29.2824626,-94.80180179999999,0.05919762256798889
1476,Navarro Bakery,"3801 Broadway Avenue J, Galveston",POINT (-94.8093306 29.2951814),29.2951814,-94.8093306,0.04584932587632388
1477,Kelin,"3428 Avenue H, Galveston",POINT (-94.8062745 29.2984813),29.2984813,-94.8062745,0.0427450111128409
1478,Willow Coffee,"820 51st Street, Galveston",POINT (-94.8240208 29.2931488),29.2931488,-94.8240208,0.04973539574757435
1479,El Nopalito,"614 42nd Street, Galveston",POINT (-94.8146841 29.297427),29.297427,-94.8146841,0.04378730770980819
1480,Pho Tai,"3728 Broadway Avenue J, Galveston",POINT (-94.80914109999999 29.2958545),29.2958545,-94.80914109999999,0.04518182081696607
1481,Mercadito Y Taqueria Inc,"3802 Broadway Avenue J, Galveston",POINT (-94.8096645 29.2959136),29.2959136,-94.8096645,0.045109841145440414
1482,China Sea,"4402 Broadway Avenue J, Galveston",POINT (-94.8164165 29.2940507),29.2940507,-94.8164165,0.0473340034802031
1483,Joe's Seafood,"3702 Broadway Avenue J, Galveston",POINT (-94.8084379 29.29614189999999),29.29614189999999,-94.8084379,0.044921579426475684
1484,Allen's Restaurant,"3701 Winnie Street, Galveston",POINT (-94.8091242 29.2983795),29.2983795,-94.8091242,0.042658606028495895
1485,Taqueria El Jardin Tropical,"4102 Broadway Avenue J, Galveston",POINT (-94.8129546 29.2949135),29.2949135,-94.8129546,0.046166400045438656
1486,Fruity Party Island,"4528 Broadway Avenue J, Galveston",POINT (-94.8182466 29.2935519),29.2935519,-94.8182466,0.04808905566611225
1487,El Gusto Del Pueblo,"3714 Broadway Avenue J, Galveston",POINT (-94.808776 29.295888),29.295888,-94.808776,0.045160924061745766
1488,Tacos Gabriel,"29.2932776, -94.8163411, 000, Galveston",POINT (-94.8163491 29.2933562),29.2933562,-94.8163491,0.048014927639585175
1489,Koop's BBQ Kitchen,"4501 Broadway Avenue J, Galveston",POINT (-94.8173499 29.2931568),29.2931568,-94.8173499,0.04834416127551498
1490,Honduras Food,"3726 Broadway Avenue J, Galveston",POINT (-94.8090144 29.29587939999999),29.29587939999999,-94.8090144,0.045160965792072134
1491,El Nopalito Grill,"3714 Broadway Avenue J, Galveston",POINT (-94.8087537 29.295969),29.295969,-94.8087537,0.045080850201310474
1492,Sandy’s Best Food,"1002 47th Street, Galveston",POINT (-94.81919309999999 29.2925608),29.2925608,-94.81919309999999,0.04922553015030982
1493,Krispy Krunchy Chicken,"3825 Broadway Avenue J, Galveston",POINT (-94.8098661 29.29498379999999),29.29498379999999,-94.8098661,0.04603619451357932
1494,El Jefe Mexican Food,"3801 Broadway Avenue J, Galveston",POINT (-94.80933069999999 29.2951813),29.2951813,-94.80933069999999,0.04584942325899993
1495,Tortilleria Y Pupusas,"914 37th Street, Galveston",POINT (-94.8081259 29.2963189),29.2963189,-94.8081259,0.04476034055861733
1496,Daiquiris To Go On Broadway,"4028 Broadway Avenue J, Galveston",POINT (-94.8124678 29.2951904),29.2951904,-94.8124678,0.04586658984765983
1497,La Bamba,"Texas 87, Galveston",POINT (-94.8129232 29.29489269999999),29.29489269999999,-94.8129232,0.046185523356544196
1498,Catholic Charities,"4700 Broadway Avenue J suite f-103, Galveston",POINT (-94.8195835 29.2941968),29.2941968,-94.8195835,0.047688717706495035
1499,Marty's City Auto & Towing Service,"520 44th Street, Galveston",POINT (-94.8172657 29.2977099),29.2977099,-94.8172657,0.04382846878610713
1500,StarFine Furniture & Mattress,"3727 Broadway Avenue J, Galveston",POINT (-94.80868369999999 29.2954854),29.2954854,-94.80868369999999,0.04556684486349972
1501,Wright Cuney Recreation Center,"718 41st Street, Galveston",POINT (-94.8130978 29.2970683),29.2970683,-94.8130978,0.044022925185421155
1502,Port of Galveston- West End Gate,"3902 Harborside Drive, Galveston",POINT (-94.8139643 29.3038493),29.3038493,-94.8139643,0.037325799308678465
1503,SERVPRO of Galveston Island/Lake Jackson,"711 43rd Street, Galveston",POINT (-94.8160304 29.2963463),29.2963463,-94.8160304,0.04500828236002876
1504,"Dr. Abbey B. Berenson, MD","400 Avenue East, Galveston",POINT (-94.82178549999999 29.2972865),29.2972865,-94.82178549999999,0.04515787797234333
1505,"Dr. Jennifer R. Raley, MD","400 Avenue East, Galveston",POINT (-94.82178549999999 29.2972865),29.2972865,-94.82178549999999,0.04515787797234333
1506,Carlos Tire Shop,"4520 Broadway Avenue J, Galveston",POINT (-94.81793719999999 29.2936892),29.2936892,-94.81793719999999,0.047904637427119375
1507,Sandpiper Cove,"3916 Winnie Street, Galveston",POINT (-94.8119315 29.298024),29.298024,-94.8119315,0.043014733094641835
1508,"BlackBox Partners, LLC","3326 Avenue East, Galveston",POINT (-94.82230090000002 29.29704720000001),29.29704720000001,-94.82230090000002,0.04552035539467097
1509,Arbor E & T,"4700 Broadway Avenue J # B101, Galveston",POINT (-94.8198146 29.2941247),29.2941247,-94.8198146,0.04780392177302355
1510,Galveston Urban Ministries,"3727 Avenue H, Galveston",POINT (-94.8096442 29.2972952),29.2972952,-94.8096442,0.04372889441301417
1511,Galveston Flooring Carpet One,"4222 Broadway Avenue J, Galveston",POINT (-94.8146685 29.294506),29.294506,-94.8146685,0.04669447784990021
1512,Pelican Island,Galveston,POINT (-94.8054142 29.3258987),29.3258987,-94.8054142,0.015954216298394806
1513,Jessicas Mobile Notary Services,"4222 Broadway Avenue J, Galveston",POINT (-94.8146891 29.2944812),29.2944812,-94.8146891,0.04672101536906705
1514,Galveston County of Std,"4700 Broadway Avenue J, Galveston",POINT (-94.8198146 29.2941247),29.2941247,-94.8198146,0.04780392177302355
1515,Coastal Health & Wellness - Galveston,"4700 Broadway Avenue J, Galveston",POINT (-94.81981449999999 29.2941247),29.2941247,-94.81981449999999,0.04780390232025943
1516,Galveston County Immunization Services,"4700 Broadway Avenue J, Galveston",POINT (-94.8200313 29.29416209999999),29.29416209999999,-94.8200313,0.04780989600397495
1517,Ott Monument Works,"3928 Broadway Avenue J, Galveston",POINT (-94.81144560000001 29.2954875),29.2954875,-94.81144560000001,0.04553741813262354
1518,On the Run,"4427 Broadway Avenue J, Galveston",POINT (-94.8167646 29.293301),29.293301,-94.8167646,0.04812191155607074
1519,Galveston County Health-Clinic,"4700 Broadway Avenue J # C100, Galveston",POINT (-94.8199879 29.2938674),29.2938674,-94.8199879,0.04809016790422415
1520,Daystar Auto Sales,"4327 Broadway Avenue J, Galveston",POINT (-94.8157269 29.2934448),29.2934448,-94.8157269,0.04785523535141317
1521,For A Cause Galveston Gold Buyer,"1011 45th Street, Galveston",POINT (-94.8172314 29.2929392),29.2929392,-94.8172314,0.04854304900900578
1522,Ken's Towing & Recovery,"5100 Postoffice Street, Galveston",POINT (-94.8261015 29.2958672),29.2958672,-94.8261015,0.047762840020665165
1523,Chico Tile,"4613 Broadway Avenue J, Galveston",POINT (-94.81880819999999 29.292672),29.292672,-94.81880819999999,0.04904953524527476
1524,Infinite Mobile PC,"4420 Avenue K, Galveston",POINT (-94.81654689999999 29.2927782),29.2927782,-94.81654689999999,0.04861284154154848
1525,Apostolic Firehouse,"3710 Broadway Avenue J, Galveston",POINT (-94.80863500000001 29.296099),29.296099,-94.80863500000001,0.04495575821354575
1526,51st Towing/Ace of Galveston,"4328 Winnie Street, Galveston",POINT (-94.8164712 29.2967918),29.2967918,-94.8164712,0.04462286550008417
1527,M-I Drilling Fluids,"4105 Port Industrial Road, Galveston",POINT (-94.82913099999999 29.299673),29.299673,-94.82913099999999,0.04534023689574934
1528,A is for Apple Childcare & Learning Center,"721 35th Street, Galveston",POINT (-94.80666939999999 29.2984164),29.2984164,-94.80666939999999,0.04277227634031712
1529,Island Home Maintenance,"4606 Avenue K, Galveston",POINT (-94.8184667 29.2922721),29.2922721,-94.8184667,0.049387594698635816
1530,Turning Point Church of Galveston,"4124 Broadway Avenue J, Galveston",POINT (-94.8136246 29.2948686),29.2948686,-94.8136246,0.04625144247898705
1531,Amco Auto Insurance | Seguros De Auto,"3620 Broadway Avenue J, Galveston",POINT (-94.80802500000001 29.2962215),29.2962215,-94.80802500000001,0.04486308984593048
1532,Computer Training,"4700 Broadway Avenue J, Galveston",POINT (-94.8198146 29.2941247),29.2941247,-94.8198146,0.04780392177302355
1533,The Potter's House,"3618 Broadway Avenue J, Galveston",POINT (-94.80774269999999 29.2963665),29.2963665,-94.80774269999999,0.04473492344121998
1534,DolEx Dollar Express,"3614 Broadway Avenue J, Galveston",POINT (-94.80766829999999 29.2963373),29.2963373,-94.80766829999999,0.04476873722869845
1535,Texas International Terminals,"4800 Old Port Industrial Road, Galveston",POINT (-94.8252201 29.3002852),29.3002852,-94.8252201,0.04330334408772482
1536,Childrens Center,"4700 Broadway Avenue J # D102, Galveston",POINT (-94.8199879 29.2938674),29.2938674,-94.8199879,0.04809016790422415
1537,US Agricultural Department,"3100 Wharf Road, Galveston",POINT (-94.8141476 29.3030942),29.3030942,-94.8141476,0.03809477280853605
1538,Galveston Housing Authority,"4700 Broadway Avenue J # A100, Galveston",POINT (-94.8198152 29.2938315),29.2938315,-94.8198152,0.0480916705711114
1539,Ace of Galveston,"4320 Winnie Street, Galveston",POINT (-94.8168487 29.296627),29.296627,-94.8168487,0.04483795877681232
1540,Flying Fortress CrossFit,"820 51st Street, Galveston",POINT (-94.8240113 29.2931513),29.2931513,-94.8240113,0.0497304107201059
