yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours_x,business_hours_text_x,business_hours_y,business_hours_text_y,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
5cCT9M0KA30c97WCkBjSAw,The Galley,https://s3-media1.fl.yelpcdn.com/bphoto/Uqpp5xyT_uckTCf1ccJhVg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/the-galley-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 740-3500,1,restaurant,5,"['https://s3-media1.fl.yelpcdn.com/bphoto/Uqpp5xyT_uckTCf1ccJhVg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/bmrL41Y-np6eOp2EcgDBjQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/2eBOqFGhQoM3TFYqXshw6A/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",29.318473,-94.815028,,,,,,,,,,,GalvestonGalveston,60,POINT (-94.815028 29.318473),
wHSQkmmk3D2MC2eivgKSrg,The Garden Restuarant,https://s3-media3.fl.yelpcdn.com/bphoto/FVUG4zyOp--JkpmS_Xr3FA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/the-garden-restuarant-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 741-8484,11,restaurant,2.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/FVUG4zyOp--JkpmS_Xr3FA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/H2w-o6Xle2NQpU9pPixDHA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/-QRLGPEE6Y6CCppXIxfAGQ/o.jpg']",,,29.27604483,-94.85221554,,"5223 Broadway Ave Galveston, TX 77551",,,,,,,,"The Garden Restuarant5223 Broadway Ave Galveston, TX 77551","Terramar BeachGalveston, TX 77554",86,POINT (-94.852215542788 29.2760448292325),
,The Garden Thai Cuisine,,OPERATIONAL,,,146,restaurant,4.5,,2.0,,29.3065697,-94.7940546,,"216 23rd Street, Galveston",ChIJEc01W4ufP4YRRQvRciN_jRM,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1630'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1630'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",,,"The Garden Thai Cuisine216 23rd Street, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7940546 29.3065697),
,The Gumbo Diner,,OPERATIONAL,,,3842,restaurant,4.4,,2.0,,29.2811811,-94.8018983,,"3602 Seawall Boulevard, Galveston",ChIJEafzaoaeP4YRhrtcKI4-4BM,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']",,,"The Gumbo Diner3602 Seawall Boulevard, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8018983 29.2811811),
hqjjdK6dNs2_gBJ0kzqT3w,The Hurricane Cowboy Shaved Ice Company,https://s3-media2.fl.yelpcdn.com/bphoto/wo1Yujz936LGm-Askx_Wiw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/the-hurricane-cowboy-shaved-ice-company-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 996-9449,15,restaurant,4,"['https://s3-media2.fl.yelpcdn.com/bphoto/wo1Yujz936LGm-Askx_Wiw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/mgw3I6Q2bET297NeXcLkzg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/U7YxJb83OiRSXzQHR5msYA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",29.25105,-94.85451,,,,,,,,,,,GalvestonGalveston,60,POINT (-94.85451 29.25105),
,The Kitchen,,OPERATIONAL,,,15,food,4.7,,,,29.2748992,-94.8222917,,"2803 53rd Street, Galveston",ChIJEUvb0zGcP4YRv3czBFhVRLs,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,,"The Kitchen2803 53rd Street, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-94.8222917 29.2748992),
,The Meltdown,,OPERATIONAL,,,,restaurant,,,,,29.2966014,-94.7805334,,"1410 Seawall Boulevard, Galveston",ChIJHSUHw0ifP4YRep4cORJQ3lk,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"The Meltdown1410 Seawall Boulevard, Galveston","The Burger Den1410 Seawall Boulevard, Galveston",87,POINT (-94.7805334 29.2966014),
,The Original Mexican Cafe,,OPERATIONAL,,,2901,restaurant,4.3,,2.0,,29.3079298,-94.7836077,,"1401 Market Street, Galveston",ChIJJV2RQEeeP4YR5OaFG4RmN2k,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']",,,"The Original Mexican Cafe1401 Market Street, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7836077 29.3079298),
,The Pink Foyer Sweets Boutique,,OPERATIONAL,,,1,bakery,5,,,,29.3060402,-94.7945911,,"2315 Mechanic Street, Galveston",ChIJ10fAA2WfP4YRGV2zzpM6i1U,,,,,,,"The Pink Foyer Sweets Boutique2315 Mechanic Street, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.7945911 29.3060402),
,The Poop Deck,,OPERATIONAL,,,235,bar,4.5,,,,29.2852319,-94.7955743,,"2928 Seawall Boulevard, Galveston",ChIJz1VX-YmeP4YRtImW08ASyts,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']","[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']",,,"The Poop Deck2928 Seawall Boulevard, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7955743 29.2852319),
,The Sandbar Grille,,OPERATIONAL,,,292,bar,4,,,,29.1449775,-95.0470522,,"21706 Burnet Drive, Galveston",ChIJeySP9uSHP4YRBViZw-ZDkpU,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",,,"The Sandbar Grille21706 Burnet Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0470522 29.1449775),
,The Spot,,OPERATIONAL,,,12914,bar,4.3,,2.0,,29.2836047,-94.7980051,,"3204 Seawall Boulevard, Galveston",ChIJ34YwTIieP4YRInR2ZaTx2so,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']","[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']",,,"The Spot3204 Seawall Boulevard, Galveston","Drip3204 Seawall Boulevard, Galveston",87,POINT (-94.7980051 29.2836047),
PqSmRM-O1DL_GWyAl0g1yg,The Steakhouse,https://s3-media1.fl.yelpcdn.com/bphoto/jINHEAVmTTozMllA5olF7g/o.jpg,OPERATIONAL,https://www.yelp.com/biz/the-steakhouse-galveston-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 740-8606,121,restaurant,4,"['https://s3-media1.fl.yelpcdn.com/bphoto/jINHEAVmTTozMllA5olF7g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LOs881KrqcmuTMKMtJlC2w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/rjDjkQqZ9A6EoXK4ou3m9Q/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1800', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1800', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",29.272365,-94.818467,REGULAR,"5222 Seawall Blvd Galveston, TX 77551",,,,,,,,"The Steakhouse5222 Seawall Blvd Galveston, TX 77551","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.818467 29.272365),
